id,codigo orgao,descricao orgao,codigo unidade,descricao unidade,codigo da função,descricao da funcao,codigo subfuncao,descricao da subfuncao,codigo programa,descricao programa,codigo acao,descricao acao,codigo fonte,descricao fonte,' 2022',' 2023',' 2024',' 2025'
2_10_3011_2818,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2818,"Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação",0,Tesouro Municipal,1501000.0,1729125.0,1746415.0,1764978.0
2_10_3024_2100,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,0,Tesouro Municipal,237584938.0,272179517.0,274852853.0,277723036.0
2_10_3011_1220,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",1220,Desenvolvimento de Sistemas de Informação e Comunicação,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
2_10_3024_2171,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,126,Tecnologia da Informação,3024,Suporte Administrativo,2171,Manutenção e Operação de Sistemas de Informação e Comunicação,0,Tesouro Municipal,3400000.0,3916743.0,3955910.0,3997962.0
2_10_3003_9306,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9306,E1019 - Compra de Equipamentos para o Hospital do Servidor Público Municipal,0,Tesouro Municipal,150000.0,0.0,0.0,0.0
2_10_3003_9323,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,"Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância",9323,"E1652 - Reforma, Requalificação e Aquisição de Equipamentos para o Hospital do Servidor Público Municipal",0,Tesouro Municipal,1000000.0,0.0,0.0,0.0
2_10_3026_1535,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência,1535,Construção e Implantação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
2_10_3026_1536,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência,1536,"Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência",0,Tesouro Municipal,1000.0,0.0,0.0,0.0
2_10_3026_2044,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência,2044,Execução de Serviços Médicos de Tratamento de Radioterapia,0,Tesouro Municipal,1800000.0,2073569.0,2094305.0,2116567.0
2_10_3026_2507,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência,2507,Manutenção e Operação em Atenção Hospitalar e de Urgência e Emergência,0,Tesouro Municipal,125033853.0,97961059.0,98940691.0,99992431.0
2_10_3026_2507,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência,2507,Manutenção e Operação em Atenção Hospitalar e de Urgência e Emergência,2,Transferências Federais,4800000.0,0.0,0.0,0.0
2_10_3026_2507,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência,2507,Manutenção e Operação em Atenção Hospitalar e de Urgência e Emergência,6,Recursos Próprios da Administração Indireta,9070004.0,9070004.0,9070004.0,9070004.0
2_10_3026_9032,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência,9032,HSPM - Histeroscópio,0,Tesouro Municipal,200000.0,0.0,0.0,0.0
2_10_3026_9160,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência,9160,Construção e Implementação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
2_10_3026_9161,2,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3026,Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência,9161,"Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência",0,Tesouro Municipal,1000.0,0.0,0.0,0.0
3_10_3021_1221,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,122,Administração Geral,3021,"Qualidade, Eficiência e Sustentabilidade do Orçamento Público",1221,Ações para Promoção da Sustentabilidade Previdenciária,6,Recursos Próprios da Administração Indireta,6000000.0,6500000.0,42000.0,31500.0
3_10_3024_2100,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,0,Tesouro Municipal,1541000.0,2000000.0,2020000.0,2042000.0
3_10_3024_2100,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,6,Recursos Próprios da Administração Indireta,74646302.0,75950000.0,76700000.0,77600000.0
3_10_3011_1220,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",1220,Desenvolvimento de Sistemas de Informação e Comunicação,6,Recursos Próprios da Administração Indireta,3626712.0,0.0,0.0,0.0
3_10_3011_2818,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2818,"Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação",6,Recursos Próprios da Administração Indireta,600000.0,600000.0,630000.0,667800.0
3_10_3024_2171,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,126,Tecnologia da Informação,3024,Suporte Administrativo,2171,Manutenção e Operação de Sistemas de Informação e Comunicação,6,Recursos Próprios da Administração Indireta,4069639.0,4191728.0,4401314.0,4665393.0
3_10_3004_4987,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,272,Previdência do Regime Estatutário,3004,Benefícios e Previdência de Funcionários,4987,Aposentadorias e Pensões,0,Tesouro Municipal,3965759169.0,7299426226.0,8307734577.0,9411573620.0
3_10_3004_4987,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,272,Previdência do Regime Estatutário,3004,Benefícios e Previdência de Funcionários,4987,Aposentadorias e Pensões,2,Transferências Federais,90470340.0,104015893.0,119594777.0,137511994.0
3_10_3004_4987,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,272,Previdência do Regime Estatutário,3004,Benefícios e Previdência de Funcionários,4987,Aposentadorias e Pensões,6,Recursos Próprios da Administração Indireta,8026015898.0,8083066680.0,8144612237.0,8200129909.0
3_10_3004_4987,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,272,Previdência do Regime Estatutário,3004,Benefícios e Previdência de Funcionários,4987,Aposentadorias e Pensões,8,Tesouro Municipal - Recursos Vinculados,155347009.0,160438389.0,154696922.0,144387273.0
3_10_3004_4980,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,845,Outras Transferências,3004,Benefícios e Previdência de Funcionários,4980,Compensação Financeira - Outros Fundos de Previdência,3,Transferências Estaduais,20191284.0,27258233.0,36798615.0,49678131.0
3_10_3004_4980,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,845,Outras Transferências,3004,Benefícios e Previdência de Funcionários,4980,Compensação Financeira - Outros Fundos de Previdência,5,Outras Fontes,2243472.0,3028692.0,4088735.0,5519792.0
3_10_3004_4980,3,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,845,Outras Transferências,3004,Benefícios e Previdência de Funcionários,4980,Compensação Financeira - Outros Fundos de Previdência,6,Recursos Próprios da Administração Indireta,16743551.0,16800000.0,16900000.0,17000000.0
4_10_3011_1220,4,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,15,Urbanismo,122,Administração Geral,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",1220,Desenvolvimento de Sistemas de Informação e Comunicação,10,Alienação de Bens/Ativos,100000.0,103250.0,106606.0,110070.0
4_10_3024_2100,4,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,6,Recursos Próprios da Administração Indireta,82506112.0,36226994.0,36814183.0,37390946.0
4_10_3011_2818,4,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,15,Urbanismo,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2818,"Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação",6,Recursos Próprios da Administração Indireta,150000.0,157500.0,165375.0,173643.0
4_10_3024_2171,4,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,15,Urbanismo,126,Tecnologia da Informação,3024,Suporte Administrativo,2171,Manutenção e Operação de Sistemas de Informação e Comunicação,6,Recursos Próprios da Administração Indireta,3770000.0,3958500.0,4156425.0,4364246.0
4_10_3011_2300,4,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,15,Urbanismo,452,Serviços Urbanos,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2300,Manutenção e Operação de Cemitério,6,Recursos Próprios da Administração Indireta,26296172.0,45142708.0,46767225.0,48452412.0
4_10_3011_2302,4,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,15,Urbanismo,452,Serviços Urbanos,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2302,Comercialização de Artigos do Serviço Funerário,6,Recursos Próprios da Administração Indireta,24335477.0,40843645.0,42313519.0,43838287.0
4_10_3011_2304,4,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,15,Urbanismo,452,Serviços Urbanos,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2304,Transportes Fúnebres,6,Recursos Próprios da Administração Indireta,13129213.0,23427576.0,24270684.0,25145277.0
4_10_3011_2306,4,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,15,Urbanismo,452,Serviços Urbanos,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2306,Manutenção e Operação de Crematório,6,Recursos Próprios da Administração Indireta,7649935.0,13123172.0,13595446.0,14085358.0
4_10_3011_2308,4,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,15,Urbanismo,452,Serviços Urbanos,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2308,Manutenção e Operação de Velório,6,Recursos Próprios da Administração Indireta,4762000.0,5000100.0,5250105.0,5512610.0
4_10_3022_2310,4,Serviço Funerário do Município de São Paulo,10,Serviço Funerário do Município de São Paulo,15,Urbanismo,813,Lazer,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,2310,Ações Socioculturais em Espaços Cemiteriais,6,Recursos Próprios da Administração Indireta,180000.0,189000.0,198450.0,208372.0
5_10_0_6833,5,São Paulo Urbanismo,10,São Paulo Urbanismo,15,Urbanismo,122,Administração Geral,0,Encargos Especiais,6833,Encargos Referentes a Arrecadação,9,Recursos Próprios da Empresa Dependente,3500000.0,3850000.0,4235000.0,4658500.0
5_10_0_6836,5,São Paulo Urbanismo,10,São Paulo Urbanismo,15,Urbanismo,122,Administração Geral,0,Encargos Especiais,6836,Encargos Referentes a Pagamentos de Manutenção de Conta Corrente,9,Recursos Próprios da Empresa Dependente,1000.0,1100.0,1210.0,1331.0
5_10_3011_2180,5,São Paulo Urbanismo,10,São Paulo Urbanismo,15,Urbanismo,122,Administração Geral,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2180,"Capacitação, Formação e Aperfeiçoamento de Servidores",9,Recursos Próprios da Empresa Dependente,50000.0,55000.0,60500.0,66550.0
5_10_3011_2818,5,São Paulo Urbanismo,10,São Paulo Urbanismo,15,Urbanismo,122,Administração Geral,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2818,"Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação",9,Recursos Próprios da Empresa Dependente,2452000.0,2697200.0,2966920.0,3263612.0
